,id,name,effect,god,rarity,tribe,mana,attack,health,type,set,In % of Decks,Deck win rate,Unique Deck WR,Tendencia,Vendidos por semana,Variação do preço %,price_ETH_$,price_GODS_$,difference_%
973,1761,Sanctum Guardian,Regen 1.<br>Roar: Gain +1 health if you control another Amazon.,nature,rare,amazon,1,1,3,creature,core,0.062,0.47600000000000003,0.475,50,121,-0.20067292451859,0.32252787,0.333655902,0.03450254391969292
974,1762,Canopy Sniper,"After a friendly Amazon attacks, deal 1 damage to a random enemy creature.",nature,rare,amazon,2,1,3,creature,core,0.08,0.46799999999999997,0.467,39,128,0.037870049476624,0.40500075,0.4183010496,0.0328401851107682
975,1763,Grove Summon,Add 3 random Wild creatures to your hand.,nature,rare,,2,0,0,spell,core,0.359,0.49200000000000005,0.491,-5,131,-0.25591665506363,0.50956458,0.5262145236,0.03267484486460958
976,1764,Belligerent Insomniac,"After this creature goes to sleep, sleep is removed.",neutral,common,olympian,4,4,5,creature,core,0.002,0.449,0.449,-61,24,0.22897553443909,0.0883638,0.0889749072,0.006915809415167618
977,1765,Crystalseer Acolyte,"After your opponent plays a spell, give +1/+1 to a random friendly Atlantean.",neutral,epic,atlantean,1,2,2,creature,core,0.011000000000000001,0.43700000000000006,0.436,10,29,-0.039424657821654996,0.62149206,0.62467524,0.005121835345732256
978,1766,"Ekrileth, Spawn of Pendroleth",Frontline. Ward.<br>Roar: Gain +1/+1 for each card in your hand.,neutral,legendary,dragon,6,1,1,creature,core,0.08800000000000001,0.521,0.523,12,69,0.001311182975769,19.50483612,20.1688134552,0.03404167720841114
979,1767,Bonded Unicorn,Roar: Give protected and ward to another friendly Mystic.,neutral,rare,mystic,4,3,4,creature,core,0.002,0.419,0.419,-26,95,0.029574513435364002,0.42267351,0.4251096792,0.005763713936082734
980,1768,Defiant Farmer,Afterlife: Deal 3 damage to your opponent's god.,war,common,viking,1,1,1,creature,core,0.113,0.46,0.45899999999999996,27,122,-0.015673875808716,0.13107296999999998,0.13610648879999998,0.03840241660809241
981,1769,Singerstone Axe,"Roar: If you control 2 creatures, this relic gains +1 durability.",war,common,,2,3,1,weapon,core,0.017,0.41600000000000004,0.41600000000000004,-12,91,0.43071532249451006,0.11634567,0.11706876719999999,0.006215076160548086
982,1770,I Need A Weapon,"Pull a random relic from your deck, and give it +1/+1.",war,common,,2,0,0,spell,core,0.33899999999999997,0.493,0.49200000000000005,-1,322,-0.061915099620819,0.13107296999999998,0.13610648879999998,0.03840241660809241
983,1773,Runecaster of Auros,Roar: Obliterate any non-Viking cards in your hand. Draw 2 cards.,war,epic,viking,4,3,3,creature,core,0.043,0.514,0.514,-12,60,0.033648729324341,0.6288557100000001,0.6507199008,0.034768215430531595
984,1774,Tartessian Bloodaxe,"After you attack and kill a creature with this relic, draw a card.",war,epic,,4,3,2,weapon,core,0.027000000000000003,0.42700000000000005,0.426,-20,25,0.14889693260193002,0.49189182,0.4935595428,0.0033904259680512545
985,1775,"Ulfgaar, Eater of Bears","After you play a Viking, summon a 1/1 Valknir Raider and give it blitz.",war,legendary,viking,3,3,3,creature,core,0.055999999999999994,0.47600000000000003,0.475,2,31,-0.039424538612366,2.51100465,2.5218370799999996,0.004313982453198477
986,1776,Valknir Flamecaller,Roar: Give +1 strength to each other friendly Viking.,war,rare,viking,2,2,2,creature,core,0.068,0.465,0.465,27,57,0.044496893882751,0.21060039,0.21123277559999998,0.0030027750660859623
987,1777,Sound of Drums,Give +2 strength to each friendly Viking.,war,rare,,4,0,0,spell,core,0.013999999999999999,0.449,0.449,-28,28,0.0888831615448,0.19145489999999998,0.1975494132,0.031832631079173286
988,1778,Wandering Blacksmith,Roar: Reduce by 1 the mana cost of a relic in your hand.,war,rare,olympian,3,3,3,creature,core,0.017,0.419,0.419,-79,19,0.022778272628784003,0.1620003,0.1622503044,0.0015432341791958143
989,1501,Humble Benefactor,Echo. <br>Roar: Give +1 health to a friendly creature.,light,common,olympian,1,1,1,creature,mortal,0.501,0.54,0.544,-87,453,0.042856097221375,0.048600090000000006,0.05083336079999999,0.045951988977797883
990,1502,Excitable Evangelist,Echo.<br>Roar: Give +1/+1 to a friendly creature.,light,common,,3,1,1,creature,mortal,0.061,0.515,0.515,-116,302,0.10512518882751,0.019145489999999998,0.0195665472,0.021992500583688467
991,1503,Thaeric Militant,Creatures damaged by this creature get -1 strength.,light,common,,1,1,1,creature,mortal,0.002,0.39,0.39,-36,302,-0.030503153800964,0.014727300000000002,0.015137632799999998,0.027862052107310648
992,1504,Engaged Healer,"Echo. <br>At the end of each turn, heal a random damaged friendly creature for 1.",light,common,olympian,2,2,2,creature,mortal,0.09,0.501,0.501,-36,250,0.028947353363037,0.01767276,0.018244483199999998,0.03235053268419867
993,1505,Thaeric Inquisitor,Roar: Give -2 strength to an enemy creature. Empower 1: Give -2/-2 instead.,light,common,,5,5,4,creature,mortal,0.012,0.465,0.465,-60,201,0.0024939775466919,0.01620003,0.0165919032,0.024189658908039067
994,1506,Thaeric Conscriptor,Empower 1: Summon a 1/1 Thaeric Militant.,light,common,,2,2,3,creature,mortal,0.013999999999999999,0.478,0.478,-73,238,0.0033323764801025,0.01620003,0.016162232399999997,0.002338637328343558
995,1507,Intimidating Uplifter,Empower 1: Give +1/+2 to a friendly creature.,light,common,,2,2,2,creature,mortal,0.084,0.51,0.51,-112,325,-0.089886546134949,0.01620003,0.0165919032,0.024189658908039067
996,1508,Ecclesiastic Encourager,Give -2 strength to creatures damaged by this relic.,light,common,,2,1,3,weapon,mortal,0.033,0.49200000000000005,0.49200000000000005,-162,288,0.098859786987305,0.02209095,0.022408984799999997,0.014396610376647228
997,1509,Proud Protector,Echo. <br>Roar: This creature swaps strength with another creature.,light,common,olympian,5,4,4,creature,mortal,0.02,0.484,0.484,-51,182,0.093018174171448,0.01767276,0.0176495544,0.0013147980665165937
998,1510,Light's Altruist,Echo. <br>Roar: Summon a 2/2 Acolyte.,light,common,,5,2,2,creature,mortal,0.006999999999999999,0.469,0.469,10,248,-0.0471550822258,0.014727300000000002,0.015501200399999998,0.05254869528019364
999,1511,Thaeric Extortionist,"Empower 2: Transform an enemy creature with strength 2 or less into a 1/1 Thaeric Militant, then gain control of it.",light,rare,,1,1,1,creature,mortal,0.512,0.5379999999999999,0.541,-48,188,-0.083203256130219,0.56552832,0.5843192363999999,0.03322718904687208
1000,1513,Roadside Checkpoint,"Summon two 1/1 Thaeric Militants.<br>Empower 5: Also, give frontline and +2/+2 to each friendly creature.",light,rare,,2,0,0,spell,mortal,0.077,0.51,0.51,30,151,0.27643942832947,0.10603656,0.10593037799999999,0.0010023753526114125
1001,1515,Soldier of T'artess,Echo. Frontline. <br>Roar: Give +1/+2 to the Chosen One and move it three places higher in your deck.,light,rare,olympian,5,2,4,creature,mortal,0.01,0.441,0.441,96,76,-0.02876752614975,0.05301828,0.05476650119999999,0.03297393276432185
1002,1175,Veteran Archer,Roar: Deal 1 damage to two enemy creatures and give them hidden for 1 turn.,deception,rare,guild,4,2,3,creature,core,0.023,0.4,0.39899999999999997,45,14,-0.034554958343506,0.13549116,0.13944470039999998,0.029179323580962646
1003,1512,Homeguard Protector,Echo. Frontline.,light,rare,olympian,2,1,2,creature,mortal,0.433,0.5429999999999999,0.5479999999999999,-179,146,-0.28705513477325,0.17820033,0.18426267,0.03401980232023139
1004,1516,Inescapable Duty,"Pull a creature from your void to your hand and give it +2/+2.<br>Empower 3: Pull another creature from your void to your hand, and give it +2/+2.",light,rare,,3,0,0,spell,mortal,0.207,0.515,0.515,33,203,-0.11309617757797,0.46390995,0.48027279959999997,0.035271607345347844
1005,1514,Line in the Sand,"Give each enemy creature ""Can't attack gods for 1 turn.""",light,rare,,5,0,0,spell,mortal,0.071,0.52,0.52,-130,46,-0.13267219066619998,0.07805469,0.0813399876,0.0420896886529176
1006,1518,Warrant Issuer,"Empower 1: Increase the mana cost of a creature in your opponent's hand by 2, up to a maximum of 9.",light,rare,,4,4,5,creature,mortal,0.012,0.47,0.47,57,46,-0.20564198493958,0.06332739,0.06474808439999999,0.022434122107353415
1007,1519,Enlightenment,"Give -5 strength to a creature, and remove frontline from it.",light,rare,,4,0,0,spell,mortal,0.009000000000000001,0.442,0.442,-93,42,-0.052731633186340006,0.03092733,0.031531226399999994,0.019526302464519068
1008,1520,Aggressive Superior,Empower 5: Set the strength and health of each friendly creature to 5.(This can raise or lower strength and health.),light,epic,,2,2,2,creature,mortal,0.053,0.505,0.505,5,178,0.15582692623138,0.07510923,0.07565511239999999,0.00726784710747253
1009,1521,Edict of Confinement,Give -1/-2 to a creature. <br>Empower 2: Summon two 1/1 Thaeric Militants.,light,epic,,2,0,0,spell,mortal,0.045,0.485,0.485,-67,162,0.045464754104614,0.06185466,0.0639878976,0.034487904387478605
1010,1523,"Thestor, Grieving General",Echo.<br>Give +1/+1 to this creature after you summon a creature with strength 2 or less.,light,legendary,olympian,3,2,1,creature,mortal,0.191,0.547,0.5489999999999999,-117,58,0.076356291770935,8.96598024,9.006561,0.00452608180184872
1011,1524,Chaining of the Gods,Pick Two:<br> • The strongest creature gains -3/-2.<br> • The weakest creature gains +2/+3.<br> • Each creature gains +1/+1.,light,legendary,,4,0,0,spell,mortal,0.045,0.527,0.528,1,58,0.083249688148499,3.26209695,3.373081038,0.03402231438890862
1012,1526,Academy Apprentice,Echo. Spell boost +1.,magic,common,mystic,2,2,1,creature,mortal,0.205,0.518,0.519,-43,478,0.17283272743225,0.06774558,0.0684498636,0.010396008123334306
1013,1527,Surpassing Blast,Deal 2 damage to a creature.<br>Empower 3: Deal 4 damage instead.,magic,common,,1,0,0,spell,mortal,0.11199999999999999,0.47600000000000003,0.47600000000000003,-8,228,0.27103435993195,0.027981870000000002,0.0282260664,0.008726950700578518
1014,1528,Augur Optimist,Echo.<br>Roar: Foresee 1.,magic,common,mystic,2,3,1,creature,mortal,0.002,0.382,0.382,7,138,-0.065889120101929,0.01620003,0.0168232644,0.03847118801631841
1015,1529,Theoretical Thaumaturge,Echo. <br>Afterlife: Deal 2 damage to the enemy creature with the most health.,magic,common,mystic,2,1,1,creature,mortal,0.03,0.462,0.462,-95,254,-0.016485810279846,0.019145489999999998,0.0195665472,0.021992500583688467
1016,1530,Haunted Armor,Frontline. Can't attack.,magic,common,structure,2,3,3,creature,mortal,0.013000000000000001,0.429,0.429,-68,337,-0.12124907970427999,0.014727300000000002,0.014939323199999998,0.014396610376647186
1017,1531,Reject Dogma,Draw a card.<br>Empower 1: Deal 2 damage and obliterate a card in your hand.,magic,common,,1,0,0,spell,mortal,0.022000000000000002,0.46799999999999997,0.46799999999999997,124,286,0.42670452594757,0.027981870000000002,0.0293828724,0.050068219171913696
1018,1532,Frenetic Bibliomaniac,Echo.<br>Roar: Draw a card.,magic,common,mystic,3,1,1,creature,mortal,0.424,0.537,0.541,2,764,0.10454428195953,0.08541834,0.0856697472,0.002943246145968159
1019,1533,Stoic Shieldward,Echo.<br>Roar: Give backline to a friendly creature.,magic,common,mystic,4,4,4,creature,mortal,0.004,0.39899999999999997,0.39899999999999997,-61,343,-0.009497165679931599,0.01620003,0.0165919032,0.024189658908039067
1020,1534,Austere Sophist,Echo.<br>Roar: Summon a 1/1 Rat.,magic,common,mystic,5,5,4,creature,mortal,0.002,0.44299999999999995,0.44299999999999995,18,218,-0.07951605319976801,0.014727300000000002,0.014939323199999998,0.014396610376647186
1021,1535,Ash Reader,Roar: Create a copy of an empower card in your void and add it to your hand.,magic,common,mystic,7,7,6,creature,mortal,0.004,0.474,0.473,-40,320,0.09066915512085,0.01767276,0.018013122,0.019259131001609274
1022,1536,Bold Scholar,Echo. Frontline. Spell boost +1.,magic,rare,mystic,3,3,1,creature,mortal,0.004,0.42,0.42,-29,76,-0.021763622760772997,0.03240006,0.03222531,0.00542275621243058
1023,1537,Keyway Incantation,Draw a card.<br>Empower 4: Draw four cards instead.,magic,rare,,2,0,0,spell,mortal,0.009000000000000001,0.425,0.425,18,78,0.14670157432556,0.03976371,0.039496661999999995,0.006761280231732137
1024,1538,Unannounced Arrival,"Delve a 4 mana creature, summon it, and deal 1 damage to each creature.",magic,rare,,4,0,0,spell,mortal,0.327,0.529,0.531,-23,181,-0.11218041181564001,0.45360084,0.4697623908,0.035629455183548556
1025,1539,Crackling Bolt,Deal 3 damage to a creature.<br>Empower 2: Deal 8 damage instead.,magic,rare,,3,0,0,spell,mortal,0.08199999999999999,0.495,0.495,23,136,0.19029307365417,0.07216377,0.072052488,0.0015444574238713895
1026,1540,Enthusiastic Fireslinger,"Echo.<br>Ability: Deal 1 damage to an enemy character, then 1 more to a random enemy character.",magic,rare,mystic,4,3,5,creature,mortal,0.009000000000000001,0.43700000000000006,0.43700000000000006,27,63,0.14994502067565998,0.036818250000000004,0.038174598,0.03683901326108637
1027,1541,Crystaltech Scholar,"Echo.<br>Roar: Unlock a mana lock.<br>Empower 2: Also, draw a card.",magic,rare,mystic,4,1,1,creature,mortal,0.45899999999999996,0.5329999999999999,0.536,5,257,0.012370347976685,0.86007432,0.864629856,0.0052966771522721745
1028,1542,Unbound Flames,"Deal 4 damage.<br>Empower 2: Then, deal 4 damage to each creature.",magic,rare,,5,0,0,spell,mortal,0.573,0.53,0.534,3,269,-0.11719602346420001,1.1487294,1.1878745039999998,0.03407687136761707
1029,1543,Museum Infusion,Summon two 3/3 Haunted Armors.<br>Empower 2: Summon four Haunted Armors instead.,magic,rare,,5,0,0,spell,mortal,0.02,0.444,0.444,13,66,-0.26336687803268,0.03387279,0.034373664,0.014786913035507214
1030,1544,Pyromancy Mentor,"After an enemy creature takes damage, give +2 strength to your weakest creature.<br>Roar: Deal 1 damage to each enemy.",magic,rare,mystic,8,1,9,creature,mortal,0.006999999999999999,0.435,0.434,29,64,0.016609311103821002,0.03534552,0.036522017999999996,0.03328563280438364
1031,1545,Pyre Shaper,Empower 4: Deal 2 damage to each other creature.,magic,epic,mystic,1,2,2,creature,mortal,0.079,0.496,0.496,17,165,0.01878809928894,0.06774558,0.06970582439999999,0.028935384419175262
1032,1546,Immaterialize,"Divide the strength, health and mana cost of a friendly creature in half (rounding up). Add a copy of it to your hand.",magic,epic,,3,0,0,spell,mortal,0.008,0.419,0.419,3,187,0.33960676193237,0.0883638,0.0893054232,0.0106562098959075
1033,1547,Spellslinging Schoolteacher,"After you summon a creature with 1 health, deal 2 damage to your opponent's god.",magic,epic,mystic,2,1,1,creature,mortal,0.047,0.48100000000000004,0.48100000000000004,-54,185,0.17737936973572002,0.10014564,0.1008734832,0.007267847107472762
1034,1548,"Nythos, Mage-Weaver","Ability: Unlock a mana lock for this turn, then refresh 1 mana.<br>Empower 2: Deal 2 damage to the weakest enemy creature.",magic,legendary,mystic,2,1,2,creature,mortal,0.003,0.379,0.379,-9,25,-0.061563551425934,2.25474963,2.3322861539999997,0.03438808591799155
1035,1549,"Alastrina, Prime Refractor",Roar: Reduce by 1 the mana cost of spells in your hand. <br>Empower 1: Do the same for creatures in your hand.,magic,legendary,mystic,5,1,5,creature,mortal,0.024,0.498,0.498,-73,34,-0.03589540719986,2.5875866100000002,2.6758905875999996,0.03412599882018999
1036,1550,The Academy of Mystic Arts,"Frontline. Can't attack.<br>After you summon a creature with 1 health, reduce by 1 the cost of the highest mana cost spell in your hand.",magic,legendary,structure,6,5,8,creature,mortal,0.004,0.466,0.466,-75,22,-0.060951173305511,2.19731316,2.2725288612,0.03423076080789498
1037,1551,Injured Sprout,Regen 1. <br>After this creature is summoned it takes 3 damage.,nature,common,wild,1,1,4,creature,mortal,0.012,0.465,0.465,-113,254,0.029975533485413,0.01767276,0.018244483199999998,0.03235053268419867
1038,1552,Vulpine Collector,Confused. Tempt fate.,nature,common,wild,2,3,2,creature,mortal,0.027000000000000003,0.48200000000000004,0.48100000000000004,-68,318,-0.10346627235412999,0.01767276,0.018244483199999998,0.03235053268419867
1039,1553,War's Wake,"Summon two 1/4 Injured Sprouts with regen 1 and ""After this creature is summoned it takes 3 damage.""",nature,common,,3,0,0,spell,mortal,0.059000000000000004,0.493,0.493,-20,273,0.038727879524231,0.019145489999999998,0.0199301148,0.04098222610129077
1040,1554,Sword Breaker Sage,Echo.<br>Roar: Remove 1 durability from your opponent's relic.,nature,common,amazon,3,4,2,creature,mortal,0.062,0.493,0.493,34,302,0.20470285415648998,0.02356368,0.0248878548,0.05619558574891533
1041,1555,Penumbra Howler,"Roar: If you control two or more other Wild creatures, delve a Wild creature and put it into your hand.",nature,common,wild,2,2,2,creature,mortal,0.465,0.528,0.5329999999999999,-33,368,-0.07436627149581901,0.07952742,0.08206712279999999,0.031934932630783036
1042,1224,Uncanny Rogue,Roar: Give deadly to a friendly creature.,deception,common,guild,4,4,3,creature,core,0.431,0.48700000000000004,0.486,7,257,-0.010933578014374,0.11487293999999999,0.11528398079999999,0.0035782212938921753
1043,1225,Fleshbind,Destroy a friendly creature and heal your god for its health. Draw a card.,death,common,,1,0,0,spell,core,0.151,0.512,0.513,12,146,-0.10191351175308,0.08247288,0.08286036119999998,0.0046982862730146424
1044,1226,Aether Vanguard,Roar: Deal 2 damage to two enemy creatures. <br>(You may select the same creature twice.),neutral,epic,aether,6,4,4,creature,core,0.040999999999999995,0.434,0.429,-6,16,-0.054212272167206,0.25772775,0.2672552376,0.036967255563283334
1045,1227,Veteran Cataphract,Roar: Give +3/+2 to a friendly creature.,war,common,olympian,5,3,3,creature,core,0.081,0.45,0.449,-16,37,-0.013103783130646,0.07952742,0.07925773679999999,0.003402610406104977
1046,1228,Shadow Paladin,Hidden.,deception,common,guild,3,4,2,creature,core,0.034,0.441,0.441,17,20,-0.10986053943634,0.04270917,0.0432314928,0.012229757684356836
1047,1556,Nemesis Wasp,"Tempt fate.<br>At the start of your turn, this creature attacks a random valid target.",nature,common,wild,3,3,3,creature,mortal,0.006,0.45899999999999996,0.45899999999999996,-20,229,-0.14248001575469998,0.014727300000000002,0.0146418588,0.00583540663566589
1048,1557,Barksworn Hunter,"Echo.<br>Roar: Give +1 strength to this creature, then it attacks a random enemy creature.",nature,common,amazon,4,2,3,creature,mortal,0.069,0.49700000000000005,0.49700000000000005,24,255,0.19769644737244,0.027981870000000002,0.0282260664,0.008726950700578518
1049,1558,Beast Liberator,Echo.<br>Roar: Summon a random 3 mana Wild creature.<br>		,nature,common,amazon,5,1,2,creature,mortal,0.057,0.509,0.509,-71,384,0.73953032493591,0.03387279,0.034869437999999996,0.02942326274275003
1050,1559,Hopeful Druid,Echo.<br>Roar: Give +1 health and regen +1 to a friendly creature.,nature,common,amazon,4,3,3,creature,mortal,0.034,0.47600000000000003,0.47600000000000003,66,230,-0.050686419010162,0.01767276,0.018244483199999998,0.03235053268419867
1051,1560,Albino Hydra,Roar: Deal 6 damage to the strongest enemy creature.,nature,common,wild,7,6,6,creature,mortal,0.023,0.48,0.48,8,290,0.045645952224731,0.019145489999999998,0.0197318052,0.030624194000780508
1052,1561,Noxious Arachne,Confused. Deadly.,nature,rare,wild,1,1,1,creature,mortal,0.005,0.4,0.39899999999999997,-17,90,0.1830997467041,0.04123644,0.042603512399999995,0.03315204707292859
1053,1562,Vexing Rascal,"Regen 1.<br>After this creature is healed, deal 2 damage to the weakest enemy creature.",nature,rare,wild,2,1,3,creature,mortal,0.049,0.47600000000000003,0.47600000000000003,-25,157,0.040368318557739,0.10898202,0.112871214,0.035686565545399125
1054,1563,Agrodor Border Guard,"Frontline.<br>At the end of your turn, heal a random damaged friendly creature for 1.",nature,rare,amazon,3,2,4,creature,mortal,0.047,0.474,0.474,60,112,-0.1506119966507,0.07069104,0.07383727439999999,0.044506834246603094
1055,1564,Territorial Dominion,"Your strongest creature attacks your opponent's strongest creature. If your creature survives, fully heal it.",nature,rare,,2,0,0,spell,mortal,0.012,0.499,0.499,-98,50,0.04290783405304,0.051545549999999996,0.0536096952,0.04004507081600654
1056,1565,Druid of The Cycle,"Echo.<br>Roar: Obliterate a card in any void and add a 1/4 Injured Sprout to your hand with regen 1 and ""After this creature is summoned it takes 3 damage.""",nature,rare,amazon,4,3,4,creature,mortal,0.027999999999999997,0.51,0.51,187,200,-0.19983851909637,0.10750929,0.1077151644,0.0019149452107813207
1057,1566,Loam Strider,Frontline. Regen 1. <br>Give +1 strength to this creature after it is healed.,nature,rare,wild,2,0,4,creature,mortal,0.038,0.457,0.457,-3,107,-0.093429684638977,0.10750929,0.108078732,0.0052966771522721745
1058,1567,Lupine Wayfarer,Tempt fate. <br>Roar: Give blitz to this creature if you control another Wild creature.,nature,rare,wild,5,4,4,creature,mortal,0.013999999999999999,0.493,0.493,-39,71,0.095974802970886,0.04270917,0.04481796959999999,0.049375803837911056
1059,1568,Pack Succession,Summon a random 5 mana Wild creature. It attacks the strongest enemy creature.,nature,rare,,5,0,0,spell,mortal,0.12,0.531,0.532,8,216,0.090075850486755,0.35050974,0.3618819684,0.032444828494637444
1060,1569,Warrior of Paradise,"Blitz.<br>After this creature attacks, give +2 strength to a random other friendly creature.",nature,rare,amazon,4,3,3,creature,mortal,0.129,0.519,0.52,47,257,0.00099503993988037,0.37996433999999996,0.3934131947999999,0.0353950447034055
1061,1571,Forrestheart Dryad,"Echo. <br>After a friendly creature attacks, heal it for 2.",nature,epic,wild,3,2,3,creature,mortal,0.126,0.511,0.511,26,234,0.037603974342346,0.15021846,0.1561027068,0.039171262972606646
1062,1572,United Reinforcements,Pick Two;<br>• Draw an Amazon.<br>• Draw a Wild.<br>• Give +1 health to each Amazon and Wild.,nature,epic,,3,0,0,spell,mortal,0.016,0.455,0.455,-7,145,-0.069472849369049,0.06185466,0.0639878976,0.034487904387478605
1063,1573,"Dalia, Night Gardener","Echo.<br>After a friendly creature is healed, summon a 1/4 Injured Sprout with regen 1 and ""After this creature is summoned it takes 3 damage.""",nature,legendary,amazon,4,3,3,creature,mortal,0.011000000000000001,0.47700000000000004,0.47600000000000003,-21,37,0.0046256780624389995,2.6950959,2.7871092216,0.034141019471700465
1064,1574,"Dagan, the Dawn Wolf","Blitz. Regen 2.<br>After a creature is healed, give +1/+1 to it.",nature,legendary,wild,3,1,3,creature,mortal,0.221,0.544,0.5479999999999999,-12,92,0.21854329109192,32.105514,33.1995389616,0.03407592108944273
1065,1575,Silkspite,After a creature is healed & Roar: Summon a 1/1 Noxious Arachne with deadly.,nature,legendary,wild,5,3,4,creature,mortal,0.013000000000000001,0.483,0.483,16,27,0.029737949371338,2.8114415700000004,2.9066238072,0.03385531401956168
1066,1576,Valka's Favored,Tempt fate.,war,common,viking,1,2,1,creature,mortal,0.008,0.46,0.46,18,350,-0.021318674087524,0.01620003,0.016195284,0.00029304827257119523
1067,1577,Lykaios Postulant,Empower 2: Give +1/+2 to this creature.,war,common,olympian,1,2,2,creature,mortal,0.040999999999999995,0.473,0.47200000000000003,43,241,0.17498922348022,0.02061822,0.021384385199999998,0.037159619016578466
1068,1578,Lupine Fanatic,Afterlife: Deal 1 damage to each creature.,war,common,olympian,1,3,1,creature,mortal,0.027999999999999997,0.475,0.475,-64,349,0.035710453987122,0.01767276,0.018244483199999998,0.03235053268419867
1069,1579,Savage Strike,Deal 1 damage to each creature.<br>Empower 2: Then deal 2 damage to an enemy creature.,war,common,,1,0,0,spell,mortal,0.361,0.504,0.504,-16,373,0.26326334476471003,0.08100015,0.0829925676,0.02459770259684692
1070,1580,Wolf-Cult Vanguard,Blitz.<br>Empower 2: Give twin strike and +2 health to this creature.,war,common,olympian,2,3,1,creature,mortal,0.441,0.51,0.511,6,494,0.26438283920288,0.11340021,0.11786200559999999,0.03934556734947832
1071,1581,Hero-in-Training,Roar: Give your relic +1 strength.,war,common,viking,2,2,3,creature,mortal,0.038,0.513,0.513,-71,262,-0.11909317970276,0.01620003,0.0165919032,0.024189658908039067
1072,1582,The Fox's Venture,"Give tempt fate to a creature in your hand.<br>Empower 2: Also, give it +3/+2.",war,common,,1,0,0,spell,mortal,0.044000000000000004,0.45799999999999996,0.457,-26,210,-0.22493427991867002,0.02061822,0.021219127199999997,0.029144475129278712
1073,1583,Mountain Watcher,"Empower 1: Gain ""After your opponent draws a card, gain +1/+1"".",war,common,olympian,3,4,3,creature,mortal,0.031,0.46299999999999997,0.46299999999999997,367,220,0.0,0.00883638,0.009684118799999999,0.0959373408567761
1074,1584,Lykaios Adherent,Empower 1: Give +1 strength to each creature and deal 1 damage to them.,war,common,olympian,3,3,4,creature,mortal,0.12,0.527,0.528,-3,408,-0.2555490732193,0.02356368,0.0248878548,0.05619558574891533
1075,1585,Cunning Challenger,Empower 1: Tempt fate.,war,common,viking,6,6,7,creature,mortal,0.005,0.414,0.414,13,167,0.15175092220306,0.019145489999999998,0.0199301148,0.04098222610129077
1076,1586,White Fur Guard,Empower 3: Give +7/+7 to this creature.,war,common,olympian,6,7,6,creature,mortal,0.006999999999999999,0.401,0.401,-41,186,-0.014365136623382999,0.01620003,0.015831716399999998,0.02326428737695195
1077,1588,Skollkin Valkyrie,"After this creature takes damage, a random friendly creature gains +1 strength.",war,rare,viking,1,1,3,creature,mortal,0.16699999999999998,0.5329999999999999,0.534,66,496,0.55739450454712,0.5743647,0.5942677679999999,0.034652317595423206
1078,1589,Fate-lead Menace,"Tempt fate.<br>After this creature survives damage, give it +1 health.",war,rare,,2,2,2,creature,mortal,0.024,0.493,0.493,14,64,-0.03752589225769,0.05301828,0.05476650119999999,0.03297393276432185
1079,946,Valknir Zealot,Roar: Gain 3 favor.,war,common,viking,1,2,2,creature,trial,0.01,0.515,0.515,-8,29,0.25890839099884,0.29749146,0.30734682839999994,0.033128239714847456
1080,1587,Single Combat,Target a friendly and enemy creature. Your creature performs an extra attack on the enemy creature.  <br>Empower 2: The friendly creature gains +2/+2 before it attacks.,war,rare,,2,0,0,spell,mortal,0.013000000000000001,0.479,0.479,-183,58,0.09749889373779301,0.0441819,0.0459747756,0.040579413741826255
1081,1590,Over-Honed Spear,"Blitz. <br>After you destroy a creature with this relic, obliterate that creature.",war,rare,,2,4,1,weapon,mortal,0.064,0.48700000000000004,0.48700000000000004,-28,120,0.032381534576415995,0.07952742,0.07925773679999999,0.003402610406104977
1082,1591,Ironborne Disruptor,Roar: Destroy your opponent’s relic.,war,rare,,3,3,2,creature,mortal,0.1,0.505,0.505,33,124,0.058700323104857996,0.08247288,0.0846451476,0.02633917476872397
1083,1592,Headsman's Axe,Godblitz.<br>Empower 4: Give +4 strength to this relic.,war,rare,,3,3,1,weapon,mortal,0.023,0.46299999999999997,0.46299999999999997,-29,137,0.4476066827774,0.07069104,0.07304403599999999,0.03328563280438364
1084,1593,Valka's Foreguard,Blitz. Tempt fate.,war,rare,viking,4,4,3,creature,mortal,0.064,0.519,0.52,-3,138,-0.045210719108581994,0.09278199,0.0952216596,0.026294646191572305
1085,1594,Reckless Banneret,Roar: Give +1/+1 to each other damaged friendly creature.<br>Empower 2: Give +3/+0 instead.,war,rare,,5,4,4,creature,mortal,0.004,0.436,0.436,-50,58,-0.056236863136292004,0.03240006,0.0330185484,0.019089112797939223
1086,1595,Sign Of Strife,"After this creature survives damage, give it +1/+1.",war,rare,aether,3,2,3,creature,mortal,0.04,0.484,0.484,-43,109,0.0020387172698975,0.08689107,0.08963593919999999,0.031589773264387076
1087,1596,Unrestrained Power,"Give +2 strength to your relic.<br>Empower 3: Then, double the strength of your relic.",war,epic,,2,0,0,spell,mortal,0.263,0.496,0.496,-9,313,-0.039545357227325,0.39910982999999994,0.41334330959999993,0.035663064475259826
1088,1597,Mobilized,"Reduce by 1 the cost of empower cards in your hand.<br>Empower 3: First, draw three cards.",war,epic,,2,0,0,spell,mortal,0.21100000000000002,0.502,0.502,-22,240,-0.23596966266632,0.17525487,0.18105666479999996,0.03310489916770903
